,rank
19767,5
19768,8
19769,13
19770,7
19771,5
19772,5
19773,5
19774,11
19775,9
19776,8
19777,7
19778,6
19779,22
19780,15
19781,5
19782,15
19783,5
19784,9
19785,10
19786,10
19787,6
19788,7
19789,12
19790,7
19791,16
19792,7
19793,5
19794,4
19795,5
19796,7
19797,5
19798,4
19799,8
19800,9
19801,11
19802,14
19803,5
19804,5
19805,5
19806,11
19807,9
19808,15
19809,12
19810,6
19811,9
19812,9
19813,8
19814,8
19815,16
19816,5
19817,3
19818,25
19819,21
19820,20
19821,7
19822,14
19823,19
19824,7
19825,9
19826,9
19827,10
19828,4
19829,3
19830,10
19831,6
19832,9
19833,5
19834,8
19835,13
19836,16
19837,4
19838,6
19839,6
19840,10
19841,9
19842,18
19843,13
19844,8
19845,5
19846,9
19847,4
19848,6
19849,6
19850,15
19851,5
19852,5
19853,8
19854,10
19855,10
19856,13
19857,12
19858,5
19859,24
19860,4
19861,13
19862,7
19863,8
19864,8
19865,7
19866,12
19867,6
19868,10
19869,7
19870,13
19871,7
19872,6
19873,6
19874,17
19875,14
19876,6
19877,12
19878,6
19879,7
19880,4
19881,6
19882,5
19883,7
19884,15
19885,7
19886,3
19887,4
19888,12
19889,3
19890,18
19891,11
19892,23
19893,5
19894,7
19895,7
19896,11
19897,7
19898,9
19899,17
19900,6
19901,5
19902,4
19903,3
19904,7
19905,7
19906,12
19907,21
19908,4
19909,9
19910,23
19911,11
19912,7
19913,5
19914,4
19915,2
19916,5
19917,6
19918,11
19919,15
19920,5
19921,8
19922,3
19923,7
19924,5
19925,6
19926,6
19927,8
19928,6
19929,7
19930,7
19931,6
19932,5
19933,8
19934,5
19935,5
19936,16
19937,6
19938,10
19939,16
19940,9
19941,6
19942,15
19943,5
19944,11
19945,8
19946,9
19947,7
19948,7
19949,5
19950,23
19951,14
19952,3
19953,5
19954,7
19955,3
19956,5
19957,6
19958,10
19959,7
19960,10
19961,6
19962,3
19963,13
19964,5
19965,21
19966,6
19967,8
19968,4
19969,10
19970,9
19971,4
19972,6
19973,5
19974,2
19975,11
19976,5
19977,6
19978,11
19979,15
19980,13
19981,8
19982,12
19983,9
19984,4
19985,6
19986,4
19987,5
19988,4
19989,14
19990,5
19991,10
19992,6
19993,14
19994,7
19995,13
19996,8
19997,8
19998,8
19999,15
