,rank
19789,7
19790,4
19791,5
19792,3
19793,10
19794,6
19795,5
19796,8
19797,9
19798,6
19799,5
19800,4
19801,5
19802,2
19803,3
19804,3
19805,9
19806,6
19807,5
19808,7
19809,2
19810,5
19811,7
19812,7
19813,6
19814,5
19815,8
19816,5
19817,2
19818,9
19819,6
19820,4
19821,4
19822,6
19823,7
19824,3
19825,3
19826,5
19827,5
19828,7
19829,1
19830,4
19831,9
19832,10
19833,8
19834,4
19835,10
19836,6
19837,6
19838,5
19839,5
19840,7
19841,7
19842,7
19843,4
19844,7
19845,7
19846,6
19847,4
19848,7
19849,4
19850,7
19851,4
19852,6
19853,7
19854,9
19855,4
19856,6
19857,3
19858,3
19859,7
19860,3
19861,4
19862,15
19863,7
19864,3
19865,2
19866,3
19867,12
19868,6
19869,10
19870,2
19871,8
19872,6
19873,7
19874,9
19875,6
19876,8
19877,19
19878,6
19879,5
19880,3
19881,6
19882,2
19883,7
19884,7
19885,7
19886,8
19887,6
19888,6
19889,7
19890,3
19891,9
19892,6
19893,8
19894,5
19895,7
19896,9
19897,5
19898,7
19899,5
19900,2
19901,6
19902,4
19903,7
19904,4
19905,3
19906,5
19907,7
19908,5
19909,6
19910,6
19911,5
19912,5
19913,7
19914,2
19915,9
19916,7
19917,9
19918,4
19919,7
19920,6
19921,6
19922,6
19923,6
19924,7
19925,4
19926,4
19927,6
19928,5
19929,5
19930,6
19931,5
19932,5
19933,5
19934,4
19935,7
19936,6
19937,7
19938,9
19939,3
19940,9
19941,8
19942,4
19943,5
19944,7
19945,3
19946,15
19947,3
19948,2
19949,13
19950,9
19951,6
19952,4
19953,5
19954,9
19955,9
19956,7
19957,11
19958,7
19959,4
19960,5
19961,3
19962,7
19963,6
19964,7
19965,7
19966,6
19967,11
19968,6
19969,7
19970,5
19971,6
19972,8
19973,5
19974,4
19975,6
19976,6
19977,6
19978,7
19979,4
19980,4
19981,2
19982,7
19983,4
19984,5
19985,5
19986,6
19987,4
19988,8
19989,22
19990,4
19991,8
19992,5
19993,9
19994,10
19995,8
19996,5
19997,6
19998,11
19999,7
